value,name,bgg_id,date,type,classification
Simultaneous Action Selection,Libertalia: Winds of Galecrest,356033,1/2/2024,classification,boardgamemechanic
Take That,Libertalia: Winds of Galecrest,356033,1/2/2024,classification,boardgamemechanic
Turn Order: Role Order,Libertalia: Winds of Galecrest,356033,1/2/2024,classification,boardgamemechanic
Variable Phase Order,Libertalia: Winds of Galecrest,356033,1/2/2024,classification,boardgamemechanic
Area Movement,Senji,33107,1/2/2024,classification,boardgamemechanic
Auction/Bidding,Senji,33107,1/2/2024,classification,boardgamemechanic
Dice Rolling,Senji,33107,1/2/2024,classification,boardgamemechanic
Hand Management,Senji,33107,1/2/2024,classification,boardgamemechanic
Open Drafting,Senji,33107,1/2/2024,classification,boardgamemechanic
Order Counters,Senji,33107,1/2/2024,classification,boardgamemechanic
Set Collection,Senji,33107,1/2/2024,classification,boardgamemechanic
Simultaneous Action Selection,Senji,33107,1/2/2024,classification,boardgamemechanic
Trading,Senji,33107,1/2/2024,classification,boardgamemechanic
Action Points,Merchants & Marauders,25292,1/2/2024,classification,boardgamemechanic
Area Movement,Merchants & Marauders,25292,1/2/2024,classification,boardgamemechanic
Bias,Merchants & Marauders,25292,1/2/2024,classification,boardgamemechanic
Dice Rolling,Merchants & Marauders,25292,1/2/2024,classification,boardgamemechanic
Events,Merchants & Marauders,25292,1/2/2024,classification,boardgamemechanic
Pick-up and Deliver,Merchants & Marauders,25292,1/2/2024,classification,boardgamemechanic
Race,Merchants & Marauders,25292,1/2/2024,classification,boardgamemechanic
Variable Player Powers,Merchants & Marauders,25292,1/2/2024,classification,boardgamemechanic
Variable Set-up,Merchants & Marauders,25292,1/2/2024,classification,boardgamemechanic
Area Majority / Influence,Mezo,243797,1/2/2024,classification,boardgamemechanic
Simultaneous Action Selection,Mezo,243797,1/2/2024,classification,boardgamemechanic
Variable Player Powers,Mezo,243797,1/2/2024,classification,boardgamemechanic
Hand Management,Around the World in 80 Days,12005,1/2/2024,classification,boardgamemechanic
Open Drafting,Around the World in 80 Days,12005,1/2/2024,classification,boardgamemechanic
Point to Point Movement,Around the World in 80 Days,12005,1/2/2024,classification,boardgamemechanic
Race,Around the World in 80 Days,12005,1/2/2024,classification,boardgamemechanic
Dice Rolling,Imperial Settlers: Roll & Write,270836,1/2/2024,classification,boardgamemechanic
Paper-and-Pencil,Imperial Settlers: Roll & Write,270836,1/2/2024,classification,boardgamemechanic
Connections,Free Ride,341048,1/2/2024,classification,boardgamemechanic
Contracts,Free Ride,341048,1/2/2024,classification,boardgamemechanic
Movement Points,Free Ride,341048,1/2/2024,classification,boardgamemechanic
Network and Route Building,Free Ride,341048,1/2/2024,classification,boardgamemechanic
Pick-up and Deliver,Free Ride,341048,1/2/2024,classification,boardgamemechanic
Solo / Solitaire Game,Free Ride,341048,1/2/2024,classification,boardgamemechanic
Victory Points as a Resource,Free Ride,341048,1/2/2024,classification,boardgamemechanic
Enclosure,Dungeon Drop,262208,1/2/2024,classification,boardgamemechanic
Flicking,Dungeon Drop,262208,1/2/2024,classification,boardgamemechanic
Modular Board,Dungeon Drop,262208,1/2/2024,classification,boardgamemechanic
Open Drafting,Dungeon Drop,262208,1/2/2024,classification,boardgamemechanic
Push Your Luck,Dungeon Drop,262208,1/2/2024,classification,boardgamemechanic
Set Collection,Dungeon Drop,262208,1/2/2024,classification,boardgamemechanic
Solo / Solitaire Game,Dungeon Drop,262208,1/2/2024,classification,boardgamemechanic
Turn Order: Stat-Based,Dungeon Drop,262208,1/2/2024,classification,boardgamemechanic
Variable Player Powers,Dungeon Drop,262208,1/2/2024,classification,boardgamemechanic
Action Queue,Star Wars: Star Warriors,3593,1/2/2024,classification,boardgamemechanic
Hexagon Grid,Star Wars: Star Warriors,3593,1/2/2024,classification,boardgamemechanic
Simultaneous Action Selection,Star Wars: Star Warriors,3593,1/2/2024,classification,boardgamemechanic
Push Your Luck,Pairs,152237,1/2/2024,classification,boardgamemechanic
Score-and-Reset Game,Pairs,152237,1/2/2024,classification,boardgamemechanic
Single Loser Game,Pairs,152237,1/2/2024,classification,boardgamemechanic
Contracts,Wingspan,266192,1/2/2024,classification,boardgamemechanic
Dice Rolling,Wingspan,266192,1/2/2024,classification,boardgamemechanic
End Game Bonuses,Wingspan,266192,1/2/2024,classification,boardgamemechanic
Hand Management,Wingspan,266192,1/2/2024,classification,boardgamemechanic
Once-Per-Game Abilities,Wingspan,266192,1/2/2024,classification,boardgamemechanic
Open Drafting,Wingspan,266192,1/2/2024,classification,boardgamemechanic
Set Collection,Wingspan,266192,1/2/2024,classification,boardgamemechanic
Solo / Solitaire Game,Wingspan,266192,1/2/2024,classification,boardgamemechanic
Turn Order: Progressive,Wingspan,266192,1/2/2024,classification,boardgamemechanic
Hand Management,MOW,38984,1/2/2024,classification,boardgamemechanic
Area Movement,Gears of War: The Board Game,42776,1/2/2024,classification,boardgamemechanic
Campaign / Battle Card Driven,Gears of War: The Board Game,42776,1/2/2024,classification,boardgamemechanic
Cooperative Game,Gears of War: The Board Game,42776,1/2/2024,classification,boardgamemechanic
Dice Rolling,Gears of War: The Board Game,42776,1/2/2024,classification,boardgamemechanic
Hand Management,Gears of War: The Board Game,42776,1/2/2024,classification,boardgamemechanic
Modular Board,Gears of War: The Board Game,42776,1/2/2024,classification,boardgamemechanic
Solo / Solitaire Game,Gears of War: The Board Game,42776,1/2/2024,classification,boardgamemechanic
Variable Player Powers,Gears of War: The Board Game,42776,1/2/2024,classification,boardgamemechanic
Income,Feierabend,310442,1/2/2024,classification,boardgamemechanic
Investment,Feierabend,310442,1/2/2024,classification,boardgamemechanic
Multiple Maps,Feierabend,310442,1/2/2024,classification,boardgamemechanic
Race,Feierabend,310442,1/2/2024,classification,boardgamemechanic
Solo / Solitaire Game,Feierabend,310442,1/2/2024,classification,boardgamemechanic
Victory Points as a Resource,Feierabend,310442,1/2/2024,classification,boardgamemechanic
Worker Placement,Feierabend,310442,1/2/2024,classification,boardgamemechanic
"Worker Placement, Different Worker Types",Feierabend,310442,1/2/2024,classification,boardgamemechanic
Cooperative Game,Myth,140519,1/2/2024,classification,boardgamemechanic
Dice Rolling,Myth,140519,1/2/2024,classification,boardgamemechanic
Grid Movement,Myth,140519,1/2/2024,classification,boardgamemechanic
Hand Management,Myth,140519,1/2/2024,classification,boardgamemechanic
Variable Phase Order,Myth,140519,1/2/2024,classification,boardgamemechanic
Variable Player Powers,Myth,140519,1/2/2024,classification,boardgamemechanic
"Deck, Bag, and Pool Building",Dungeons & Dragons Dice Masters: Faerûn Under Siege,183572,1/2/2024,classification,boardgamemechanic
Dice Rolling,Dungeons & Dragons Dice Masters: Faerûn Under Siege,183572,1/2/2024,classification,boardgamemechanic
Variable Player Powers,Dungeons & Dragons Dice Masters: Faerûn Under Siege,183572,1/2/2024,classification,boardgamemechanic
"Deck, Bag, and Pool Building",Legendary: A Marvel Deck Building Game,129437,1/2/2024,classification,boardgamemechanic
Events,Legendary: A Marvel Deck Building Game,129437,1/2/2024,classification,boardgamemechanic
Open Drafting,Legendary: A Marvel Deck Building Game,129437,1/2/2024,classification,boardgamemechanic
Semi-Cooperative Game,Legendary: A Marvel Deck Building Game,129437,1/2/2024,classification,boardgamemechanic
Solo / Solitaire Game,Legendary: A Marvel Deck Building Game,129437,1/2/2024,classification,boardgamemechanic
Variable Set-up,Legendary: A Marvel Deck Building Game,129437,1/2/2024,classification,boardgamemechanic
"Deck, Bag, and Pool Building",Ascension: Dreamscape,185123,1/2/2024,classification,boardgamemechanic
Hand Management,Ascension: Dreamscape,185123,1/2/2024,classification,boardgamemechanic
Open Drafting,Ascension: Dreamscape,185123,1/2/2024,classification,boardgamemechanic
Hand Management,Bohnanza: 25th Anniversary Edition,351605,1/2/2024,classification,boardgamemechanic
Melding and Splaying,Bohnanza: 25th Anniversary Edition,351605,1/2/2024,classification,boardgamemechanic
Negotiation,Bohnanza: 25th Anniversary Edition,351605,1/2/2024,classification,boardgamemechanic
Set Collection,Bohnanza: 25th Anniversary Edition,351605,1/2/2024,classification,boardgamemechanic
Trading,Bohnanza: 25th Anniversary Edition,351605,1/2/2024,classification,boardgamemechanic
Closed Economy Auction,Tribes: Dawn of Humanity,258104,1/2/2024,classification,boardgamemechanic
Grid Movement,Tribes: Dawn of Humanity,258104,1/2/2024,classification,boardgamemechanic
Increase Value of Unchosen Resources,Tribes: Dawn of Humanity,258104,1/2/2024,classification,boardgamemechanic
Tile Placement,Tribes: Dawn of Humanity,258104,1/2/2024,classification,boardgamemechanic
Action Retrieval,Flotilla,275969,1/2/2024,classification,boardgamemechanic
"Deck, Bag, and Pool Building",Flotilla,275969,1/2/2024,classification,boardgamemechanic
Dice Rolling,Flotilla,275969,1/2/2024,classification,boardgamemechanic
Grid Movement,Flotilla,275969,1/2/2024,classification,boardgamemechanic
Hand Management,Flotilla,275969,1/2/2024,classification,boardgamemechanic
Market,Flotilla,275969,1/2/2024,classification,boardgamemechanic
Modular Board,Flotilla,275969,1/2/2024,classification,boardgamemechanic
Pick-up and Deliver,Flotilla,275969,1/2/2024,classification,boardgamemechanic
Tile Placement,Flotilla,275969,1/2/2024,classification,boardgamemechanic
Action Points,Carthago: Merchants & Guilds,233006,1/2/2024,classification,boardgamemechanic
"Deck, Bag, and Pool Building",Carthago: Merchants & Guilds,233006,1/2/2024,classification,boardgamemechanic
Hand Management,Carthago: Merchants & Guilds,233006,1/2/2024,classification,boardgamemechanic
Pick-up and Deliver,Carthago: Merchants & Guilds,233006,1/2/2024,classification,boardgamemechanic
Set Collection,Carthago: Merchants & Guilds,233006,1/2/2024,classification,boardgamemechanic
Trading,Carthago: Merchants & Guilds,233006,1/2/2024,classification,boardgamemechanic
Worker Placement,Carthago: Merchants & Guilds,233006,1/2/2024,classification,boardgamemechanic
Chit-Pull System,Death Valley: Battles for the Shenandoah,240905,1/2/2024,classification,boardgamemechanic
Dice Rolling,Death Valley: Battles for the Shenandoah,240905,1/2/2024,classification,boardgamemechanic
Grid Movement,Death Valley: Battles for the Shenandoah,240905,1/2/2024,classification,boardgamemechanic
Hexagon Grid,Death Valley: Battles for the Shenandoah,240905,1/2/2024,classification,boardgamemechanic
Line of Sight,Death Valley: Battles for the Shenandoah,240905,1/2/2024,classification,boardgamemechanic
Movement Points,Death Valley: Battles for the Shenandoah,240905,1/2/2024,classification,boardgamemechanic
Scenario / Mission / Campaign Game,Death Valley: Battles for the Shenandoah,240905,1/2/2024,classification,boardgamemechanic
Simulation,Death Valley: Battles for the Shenandoah,240905,1/2/2024,classification,boardgamemechanic
Zone of Control,Death Valley: Battles for the Shenandoah,240905,1/2/2024,classification,boardgamemechanic
Hexagon Grid,P'achakuna,321596,1/2/2024,classification,boardgamemechanic
Map Deformation,P'achakuna,321596,1/2/2024,classification,boardgamemechanic
Modular Board,P'achakuna,321596,1/2/2024,classification,boardgamemechanic
Network and Route Building,P'achakuna,321596,1/2/2024,classification,boardgamemechanic
Pick-up and Deliver,P'achakuna,321596,1/2/2024,classification,boardgamemechanic
Point to Point Movement,P'achakuna,321596,1/2/2024,classification,boardgamemechanic
Tile Placement,P'achakuna,321596,1/2/2024,classification,boardgamemechanic
Campaign / Battle Card Driven,Caesar: Rome vs. Gaul,276386,1/2/2024,classification,boardgamemechanic
Dice Rolling,Caesar: Rome vs. Gaul,276386,1/2/2024,classification,boardgamemechanic
Events,Caesar: Rome vs. Gaul,276386,1/2/2024,classification,boardgamemechanic
Hand Management,Caesar: Rome vs. Gaul,276386,1/2/2024,classification,boardgamemechanic
Point to Point Movement,Caesar: Rome vs. Gaul,276386,1/2/2024,classification,boardgamemechanic
Simulation,Caesar: Rome vs. Gaul,276386,1/2/2024,classification,boardgamemechanic
Trick-taking,David & Goliath,44,1/2/2024,classification,boardgamemechanic
Set Collection,Museum: Pictura,301019,1/2/2024,classification,boardgamemechanic
Action/Event,Hegemony: Lead Your Class to Victory,321608,1/2/2024,classification,boardgamemechanic
Hand Management,Hegemony: Lead Your Class to Victory,321608,1/2/2024,classification,boardgamemechanic
Simulation,Hegemony: Lead Your Class to Victory,321608,1/2/2024,classification,boardgamemechanic
Variable Player Powers,Hegemony: Lead Your Class to Victory,321608,1/2/2024,classification,boardgamemechanic
Voting,Hegemony: Lead Your Class to Victory,321608,1/2/2024,classification,boardgamemechanic
Campaign / Battle Card Driven,Star Saga,209696,1/2/2024,classification,boardgamemechanic
Cooperative Game,Star Saga,209696,1/2/2024,classification,boardgamemechanic
Dice Rolling,Star Saga,209696,1/2/2024,classification,boardgamemechanic
Grid Movement,Star Saga,209696,1/2/2024,classification,boardgamemechanic
Line of Sight,Star Saga,209696,1/2/2024,classification,boardgamemechanic
Modular Board,Star Saga,209696,1/2/2024,classification,boardgamemechanic
Solo / Solitaire Game,Star Saga,209696,1/2/2024,classification,boardgamemechanic
Variable Phase Order,Star Saga,209696,1/2/2024,classification,boardgamemechanic
Auction: Dutch,Foundations of Rome,284189,1/2/2024,classification,boardgamemechanic
Income,Foundations of Rome,284189,1/2/2024,classification,boardgamemechanic
Market,Foundations of Rome,284189,1/2/2024,classification,boardgamemechanic
Ownership,Foundations of Rome,284189,1/2/2024,classification,boardgamemechanic
Square Grid,Foundations of Rome,284189,1/2/2024,classification,boardgamemechanic
Tile Placement,Foundations of Rome,284189,1/2/2024,classification,boardgamemechanic
Area Majority / Influence,Tiny Epic Vikings,360896,1/2/2024,classification,boardgamemechanic
Closed Drafting,Tiny Epic Vikings,360896,1/2/2024,classification,boardgamemechanic
Hand Management,Tiny Epic Vikings,360896,1/2/2024,classification,boardgamemechanic
King of the Hill,Tiny Epic Vikings,360896,1/2/2024,classification,boardgamemechanic
Open Drafting,Tiny Epic Vikings,360896,1/2/2024,classification,boardgamemechanic
Set Collection,Tiny Epic Vikings,360896,1/2/2024,classification,boardgamemechanic
Solo / Solitaire Game,Tiny Epic Vikings,360896,1/2/2024,classification,boardgamemechanic
Action Points,Darklight: Memento Mori,154910,1/2/2024,classification,boardgamemechanic
Action Queue,Darklight: Memento Mori,154910,1/2/2024,classification,boardgamemechanic
Cooperative Game,Darklight: Memento Mori,154910,1/2/2024,classification,boardgamemechanic
Dice Rolling,Darklight: Memento Mori,154910,1/2/2024,classification,boardgamemechanic
Modular Board,Darklight: Memento Mori,154910,1/2/2024,classification,boardgamemechanic
Open Drafting,Darklight: Memento Mori,154910,1/2/2024,classification,boardgamemechanic
Role Playing,Darklight: Memento Mori,154910,1/2/2024,classification,boardgamemechanic
Solo / Solitaire Game,Darklight: Memento Mori,154910,1/2/2024,classification,boardgamemechanic
