value,name,bgg_id,date,type,classification
Deduction,MicroMacro: Crime City – All In,364766,1/2/2024,classification,boardgamecategory
Humor,MicroMacro: Crime City – All In,364766,1/2/2024,classification,boardgamecategory
Murder/Mystery,MicroMacro: Crime City – All In,364766,1/2/2024,classification,boardgamecategory
Abstract Strategy,That Time You Killed Me,344258,1/2/2024,classification,boardgamecategory
Murder/Mystery,That Time You Killed Me,344258,1/2/2024,classification,boardgamecategory
Transportation,1944: Race to the Rhine,148601,1/2/2024,classification,boardgamecategory
Wargame,1944: Race to the Rhine,148601,1/2/2024,classification,boardgamecategory
World War II,1944: Race to the Rhine,148601,1/2/2024,classification,boardgamecategory
Card Game,Fields of Green,200954,1/2/2024,classification,boardgamecategory
City Building,Fields of Green,200954,1/2/2024,classification,boardgamecategory
Farming,Fields of Green,200954,1/2/2024,classification,boardgamecategory
Adventure,Dragonrealm,272993,1/2/2024,classification,boardgamecategory
Card Game,Dragonrealm,272993,1/2/2024,classification,boardgamecategory
Dice,Dragonrealm,272993,1/2/2024,classification,boardgamecategory
Fantasy,Dragonrealm,272993,1/2/2024,classification,boardgamecategory
Miniatures,War of the Worlds: The New Wave,226631,1/2/2024,classification,boardgamecategory
Novel-based,War of the Worlds: The New Wave,226631,1/2/2024,classification,boardgamecategory
Science Fiction,War of the Worlds: The New Wave,226631,1/2/2024,classification,boardgamecategory
Wargame,War of the Worlds: The New Wave,226631,1/2/2024,classification,boardgamecategory
Action / Dexterity,Sorry! Sliders,37196,1/2/2024,classification,boardgamecategory
Children's Game,Sorry! Sliders,37196,1/2/2024,classification,boardgamecategory
Action / Dexterity,Crossbows and Catapults,2129,1/2/2024,classification,boardgamecategory
Children's Game,Crossbows and Catapults,2129,1/2/2024,classification,boardgamecategory
Medieval,Crossbows and Catapults,2129,1/2/2024,classification,boardgamecategory
Card Game,Clash of Decks: Starter Kit,334307,1/2/2024,classification,boardgamecategory
Fantasy,Clash of Decks: Starter Kit,334307,1/2/2024,classification,boardgamecategory
Fighting,Clash of Decks: Starter Kit,334307,1/2/2024,classification,boardgamecategory
Medieval,Clash of Decks: Starter Kit,334307,1/2/2024,classification,boardgamecategory
Print & Play,Clash of Decks: Starter Kit,334307,1/2/2024,classification,boardgamecategory
Card Game,Star Realms,147020,1/2/2024,classification,boardgamecategory
Fighting,Star Realms,147020,1/2/2024,classification,boardgamecategory
Science Fiction,Star Realms,147020,1/2/2024,classification,boardgamecategory
Card Game,Munchkin Marvel,189848,1/2/2024,classification,boardgamecategory
Comic Book / Strip,Munchkin Marvel,189848,1/2/2024,classification,boardgamecategory
Fighting,Munchkin Marvel,189848,1/2/2024,classification,boardgamecategory
Adventure,Stuffed Fables,233312,1/2/2024,classification,boardgamecategory
Animals,Stuffed Fables,233312,1/2/2024,classification,boardgamecategory
Fantasy,Stuffed Fables,233312,1/2/2024,classification,boardgamecategory
Miniatures,Stuffed Fables,233312,1/2/2024,classification,boardgamecategory
Napoleonic,War and Peace,626,1/2/2024,classification,boardgamecategory
Wargame,War and Peace,626,1/2/2024,classification,boardgamecategory
Card Game,Villagers,241724,1/2/2024,classification,boardgamecategory
City Building,Villagers,241724,1/2/2024,classification,boardgamecategory
Industry / Manufacturing,Villagers,241724,1/2/2024,classification,boardgamecategory
Medieval,Villagers,241724,1/2/2024,classification,boardgamecategory
Card Game,Richard the Lionheart,232979,1/2/2024,classification,boardgamecategory
Card Game,R-Eco,15290,1/2/2024,classification,boardgamecategory
Medieval,Richard the Lionheart,232979,1/2/2024,classification,boardgamecategory
Miniatures,Richard the Lionheart,232979,1/2/2024,classification,boardgamecategory
Bluffing,Nanty Narking,249746,1/2/2024,classification,boardgamecategory
City Building,Nanty Narking,249746,1/2/2024,classification,boardgamecategory
Deduction,Nanty Narking,249746,1/2/2024,classification,boardgamecategory
Miniatures,Nanty Narking,249746,1/2/2024,classification,boardgamecategory
Post-Napoleonic,Nanty Narking,249746,1/2/2024,classification,boardgamecategory
